mean_x,mean_y,mean_z,std_x,std_y,std_z,Activity
-8.982159773358491,0.03133810991509432,2.5053969817924533,4.159066099379771,0.798730637907847,0.7836937601331129,no_hand_wash
-9.723692601401867,-0.24618683056074767,2.7672129311962617,4.568157610899729,0.8245801095454373,1.4013101967570505,no_hand_wash
-5.522464878037383,-3.983457938607476,5.48406829093458,3.3905490606193114,1.9531007897092643,2.285101172706331,no_hand_wash
-1.00415851225,-6.613540099340001,6.019942842999999,2.221756960520509,3.528715003743408,1.8750382468241833,no_hand_wash
-8.497296372897196,-2.254646698130841,5.107280643084113,2.521486198519052,2.357850946356391,2.2569163562708066,no_hand_wash
-9.04496796190476,-2.1787918046285717,2.7912418389523808,3.5835400955793792,3.7329949011718755,1.3669298017888916,no_hand_wash
-8.236123724205608,-1.1760849336074768,2.86502180046729,3.123493706163772,1.426526898185912,1.8311566292050896,no_hand_wash
-9.393462872429906,-1.5480117715794393,2.349283064224299,3.6241383644843483,1.2681718627769918,1.5914191544234364,no_hand_wash
-8.36194858280374,-1.3389649404205606,1.497444800273832,4.328868198671426,1.0173568724109088,0.993987889439473,no_hand_wash
-9.000921821775702,-1.217551336535514,1.3819586773271029,4.762970891342659,1.338977538238554,1.4242427309374004,no_hand_wash
-9.457781589252338,-1.118841875056075,1.563510870925234,4.940373914928714,1.0463144917734262,1.0959480018920393,no_hand_wash
-9.474013920747664,-1.035510218130841,1.8157452698130838,4.349556874429156,0.9051144641813427,1.2915730899502202,no_hand_wash
-8.530776292056075,-0.8068957834579439,1.8489937393457945,4.023984168088003,1.1152080580444967,1.3509914386078108,no_hand_wash
-9.123082977924529,-0.4151288965150944,1.8008992740566039,4.568439372647195,1.0941709634586554,0.6947781907439866,no_hand_wash
-9.541264362897197,-0.3177226763878505,1.9441317047289721,4.254943447953807,1.127827264354231,0.760698194289139,no_hand_wash
-9.757276674523363,-1.2281068301102804,1.5054174192616823,3.592475400410227,1.1135758090068542,1.1424153305485292,no_hand_wash
-9.048404813457942,-1.7473063479906539,1.798997495233645,2.8978536756694746,0.9029342587307619,1.2323394175529947,no_hand_wash
-8.857191508113207,-1.4512454057481132,1.7320914148679245,4.345511320424799,0.7488561038105054,1.4509156189585097,no_hand_wash
-9.651133535327105,-1.139988386280374,1.8571651516822427,4.956305080197252,0.8355076557240206,1.5664337355196174,no_hand_wash
-9.2721439264486,-0.9580404023383179,1.6848953883364486,4.752761185931534,0.7440301320987243,1.2207197089825061,no_hand_wash
-8.208134988333333,-1.1001946513518517,1.944168745648148,4.085578358573279,0.9931096027242103,0.9637860327634641,no_hand_wash
-8.94937381046729,-1.1921084541121494,1.6854800389813087,4.903223118419631,0.7879599949419126,0.9062926998720222,no_hand_wash
-10.353326729905659,-1.5847078004754716,1.8415413701886791,4.646317206524371,1.1074086562460137,1.7311408462041207,no_hand_wash
-9.283352173672897,-1.1641762881168225,1.7539147108345796,3.6075080881385904,0.7413977295688104,1.4262134142339669,no_hand_wash
-8.94167546675701,-1.4931869520560745,1.9421546687850464,3.0091331809858204,0.7112601575223139,1.3349098522920615,no_hand_wash
-9.32239547688785,-1.4827769676635512,1.9416754894018693,3.2625830460823915,0.7532625709021465,1.2570109986421367,no_hand_wash
-9.803568048396228,-1.408117344773585,1.887656734301887,3.188661699191542,1.262363598554284,1.5462675757450035,no_hand_wash
-9.6379967317757,-1.8532143825233647,2.0542800267009342,2.849396161279136,0.8349167409841332,1.501408084090167,no_hand_wash
-9.228361115327102,-1.5349958694252337,2.200614621635514,3.1012478636677843,0.7781015209004232,1.522582200443945,no_hand_wash
-9.516163509158876,-1.5315929708878504,2.069018613602804,3.1079427438065643,1.1242838791448346,1.5655580554400899,no_hand_wash
-9.794328309405662,-1.614411592773585,2.1937020534811325,3.205905842431677,0.8527491398723768,1.3072302335554031,no_hand_wash
-4.895445056213592,-6.515532259223301,0.9983598071844659,2.486548661730354,2.9861757307220405,2.2158421500782945,no_hand_wash
-2.2169061138695647,-8.344837569847826,-2.2041109458695654,3.0447385843399544,4.279825169669981,2.6620116701814305,no_hand_wash
-2.7905647558411215,-8.386594127663551,0.5599122591401868,2.2205625363507626,2.545873254601046,2.293896297995661,no_hand_wash
-5.269070951886793,-7.8997835516037735,1.2247443265216984,1.5506996427524635,1.930293152533913,1.366144296481849,no_hand_wash
-3.1712053908018865,-7.248866748528303,-3.5428241772103775,2.906172709643043,2.5589755916009445,2.3099922594481757,no_hand_wash
-2.1708917913396224,-8.347028618679245,-2.148836861698113,1.0495322461723608,2.108279303271168,1.694764610458561,no_hand_wash
-8.600069255613208,-3.9711922687735846,2.363382038924528,3.2721185619942794,1.8391257076745224,1.5367273089370819,no_hand_wash
-9.002617800915887,-2.019017786959813,1.666747523364486,2.726778821112957,0.9274200104757495,0.7739518258195962,no_hand_wash
-9.263477065377359,-1.7571829341886793,2.0257235383962264,2.9989038046405545,1.0474288333117312,1.2454167848680462,no_hand_wash
-9.596460146635515,-1.7427421807476633,1.9187760124859814,2.8200010387454797,0.9256651985934925,1.290805826172812,no_hand_wash
-9.125364169626168,-2.0225654570093456,2.1302911980560744,2.7375211599171956,0.82208639741288,1.3075073467161662,no_hand_wash
-9.132711602336112,-1.754891137462963,2.2248377243796296,3.0007246040788003,0.9629603697430186,1.3803926278664025,no_hand_wash
-9.487580010186916,-1.6796397160560752,2.4541749803831774,2.9947545609016957,1.0166683918615027,1.2080082214519265,no_hand_wash
-8.980586616587736,-1.7348384918349056,2.1190764968990567,2.937699325616294,0.9463805141667233,1.301373833222279,no_hand_wash
-8.873527727943925,-1.7124002032523367,1.9318725058971964,2.846754063281115,0.7828032852697294,1.265553712537463,no_hand_wash
-9.540430573831776,-1.7538830784299067,1.464368357117757,3.1497156992282664,0.8811558540461571,1.2091617667490542,no_hand_wash
-9.48306396046729,-1.6896147327663553,1.3712112019252336,2.923140416593288,0.7894427775527032,1.5018080778880996,no_hand_wash
-9.038710613207547,-1.6057484958490567,2.146094345471698,2.740723409528709,0.5126491943076301,0.9497975007234185,no_hand_wash
-9.206671550841122,-1.6244252477289718,1.94934151728972,3.1250157635631823,0.8971022942067663,1.1496303357791378,no_hand_wash
-9.62508901364486,-1.6822200365532711,2.104974683943925,2.8798429980621933,0.9237512718622418,1.3519408992799085,no_hand_wash
-9.009145329439253,-1.7054987355887854,1.884598538224299,2.9169598357164137,1.3970676869612233,1.612226396453286,no_hand_wash
-8.995463724481132,-1.5740990098584908,1.8889043226509434,2.6725965760284915,1.3609528232901298,1.3135125513366572,no_hand_wash
-9.656755247205608,-1.5044233897196262,2.0939996052429906,2.5697489310944337,1.0603856844580444,1.5223873048860808,no_hand_wash
-8.681293372499999,-1.6280786937037035,2.2353610514814815,2.6907576926592034,0.8558507790703206,1.24574413383884,no_hand_wash
-9.784250144149532,-1.6314877460747663,2.2046098142429904,3.907138664718829,0.8752399181449223,1.4751956719983668,no_hand_wash
-9.938289553962262,-1.7643403616981133,2.0957305551339624,3.506937968850989,1.2493967686373921,1.5423643491306407,no_hand_wash
-9.852169193831777,-1.729303494271028,2.02335469413271,3.5593935323024435,1.27256439678716,1.7007277268051337,no_hand_wash
-9.737995485233643,-2.011385408224299,1.8116624910841117,3.486778545820336,1.7749611377232093,1.8570123359422375,no_hand_wash
-9.691060410747664,-2.216466861401869,1.8728409497504672,3.441928853628493,1.285482645792889,1.702601132037069,no_hand_wash
-9.45974515135849,-1.6799703350000004,1.5656131477424529,2.7044938424276364,1.2519986516133166,1.814569820781292,no_hand_wash
-9.726869053831773,-1.678417278878505,1.9888354250308413,3.6743826858863047,1.3869940498385338,1.790656313757384,no_hand_wash
-9.849918018457943,-1.4520730138971962,1.9467528124299063,3.6186223238701363,1.2053449111868468,1.8702609360040654,no_hand_wash
-9.870344183925237,-1.7204208857943923,2.0099308447383177,3.3930643612057745,0.995455104033636,1.830437230017814,no_hand_wash
-9.609742006981131,-1.8169106638679242,1.8844283028,3.2820531941176294,1.1519459862048633,1.799847229244308,no_hand_wash
-8.987071657648148,-1.5744146349074073,2.267229519166667,2.840399283690872,1.1334258580335599,1.5105158869990671,no_hand_wash
-9.203521125953271,-1.3472295180626164,2.1851688518971963,3.15699730617155,0.6891700816562919,1.313390045063055,no_hand_wash
-8.981518643224298,-1.7396874222429906,1.3431793146700932,2.671971012783805,0.7463475604438601,1.1442907256104555,no_hand_wash
-9.080909062084112,-1.8342024821495329,1.0347042594607474,2.200184188213941,0.5978511668630794,1.0721853923531586,no_hand_wash
-8.998828027962265,-1.903045593735849,1.2812951445283018,2.189228827690203,0.5248628612743437,0.7479321020918447,no_hand_wash
-9.01993335724299,-1.203870985046729,2.601405086635514,2.1849563308708184,0.5306192973746705,0.744466243981055,no_hand_wash
-9.137901624018692,-1.844679373485981,1.5432750865981308,2.1622102969358243,0.5943205758553716,0.6903916596447203,no_hand_wash
-8.938822319719627,-0.9205522959439251,2.6585142578317758,2.0459120846028975,0.650038453525679,0.8711773537216287,no_hand_wash
-9.02623853083019,-1.8123845196849058,1.9833534735801888,2.023167971255419,0.44080594438788784,0.47596523669383417,no_hand_wash
-9.1515596707757,-2.0257494845420565,2.041753801682243,1.9924419230766293,0.7974764868155959,0.9698630668286682,no_hand_wash
-2.5556377383037976,-7.514347617341771,1.9033401990506327,4.183335169502611,2.2694068398700393,1.3454382100678441,no_hand_wash
1.6958842527314815,-8.719932102092592,-0.7961711310833332,0.5664030378609525,2.2630272880810196,0.7752697008693007,no_hand_wash
1.643301079448598,-8.893221583018692,1.0787310326953272,0.46770195949010396,2.118997659675317,0.8562406272899761,no_hand_wash
1.0436049111308412,-8.86102782140187,2.432824588130841,0.2822573554642653,1.8450174279434244,0.5629094950328087,no_hand_wash
1.0819906154716978,-8.74391371216981,2.955551084622641,0.40021287024851393,1.9155462842774085,0.7947272093244243,no_hand_wash
2.1307775626168226,-8.654186789626168,2.485554532570093,0.6351592623046616,1.830177225693845,0.7848667500061414,no_hand_wash
1.5313404754579443,-8.714899456168224,2.834133193551402,1.1015111547341332,1.7582959573302852,0.9010232429261745,no_hand_wash
0.990088489275701,-8.799888819439252,2.8154902943364486,0.7097439891657562,1.877435868663756,1.137518587878008,no_hand_wash
2.087542141981132,-8.660807379726416,2.324611259301887,0.9845196062158267,2.0679363688219263,0.8000380045531068,no_hand_wash
1.5717450949158882,-8.503018167476636,3.1964565424299067,0.6434265245167534,2.1506370941357256,0.9512840154939382,no_hand_wash
2.1702535923831774,-8.745417643551402,1.9499331683121497,0.5474289577505834,2.0921608108090024,0.4864996991263819,no_hand_wash
1.6218471931682241,-8.644171315504673,2.7821431064672897,0.3941777028070368,2.0266071226232776,0.7522374970040059,no_hand_wash
1.246751528224299,-8.52614058,3.383107934364486,0.5516948440822252,2.2220020982481477,1.0633270291939318,no_hand_wash
1.8637982851121493,-8.874666312728971,1.5998823831962616,0.5683197205581398,2.2084592237773806,0.5716084568027519,no_hand_wash
1.926354663626168,-8.429326166230842,3.113549286471963,0.4469414102606776,1.8776781876203579,0.759008110383641,no_hand_wash
2.1106261641775697,-8.446852901523364,3.2164356372925234,0.47171310498960944,1.8899028776058624,0.7347081597253998,no_hand_wash
2.092107632490654,-8.43983201267757,3.2851662798317753,0.46795616982352634,1.876951339745209,0.7399745714122979,no_hand_wash
2.040897833254717,-8.415898298132076,3.4159553804622638,0.47095408287290313,1.8887046467006088,0.8243207865665174,no_hand_wash
1.9767373352897195,-8.469874251719625,3.2712496387102803,0.43394448823043874,1.8765625771178343,0.737287567096243,no_hand_wash
2.1444959156121497,-8.082640856168224,4.173917044009346,0.5315758148142338,1.8963986286693633,1.0474477806918765,no_hand_wash
0.8914706639999999,-8.17926385940187,4.5115716385887845,0.5240572855844406,1.8544355289158878,1.0481239882364388,no_hand_wash
1.1745271171037737,-8.269377099528302,4.2479937445000004,0.4026369985628736,1.8314706095038213,0.9551693064038798,no_hand_wash
1.1094375791495328,-8.127432131439251,4.509068065766355,0.40508141125054425,1.8257138925236733,1.0860451864203038,no_hand_wash
1.4977052813084113,-8.293900907495328,3.8905815805140187,0.40041340857745794,1.939450706980633,1.1121005200234724,no_hand_wash
0.9915866656481481,-8.041971479537038,4.6257801919629635,0.38113897516726014,1.9636164181751896,1.1834986733961739,no_hand_wash
0.6406750267669812,-8.477813925000001,3.9287781444528305,0.5394330598459455,2.0228825604543688,1.2575608704403658,no_hand_wash
0.7307397830738317,-8.652640567887849,2.7720748251401877,0.9473729523010933,2.0224655428629976,1.5554822225100113,no_hand_wash
1.4487803322990653,-8.880897244392523,1.1400556068411216,0.8481647685041647,2.1730217508391902,1.141776478436634,no_hand_wash
2.081919782886793,-8.634536339594339,2.4836941584433965,0.5568256223319061,2.04864767630237,0.8080659805236738,no_hand_wash
1.9947469758196261,-8.319765228411216,3.884723596542057,0.5001096381616699,1.8690191395856157,0.9014674440278942,no_hand_wash
1.6283164012336446,-8.439371717158878,3.586058984579439,0.42934672308233596,1.8104294520917041,0.8093543872178476,no_hand_wash
2.3695426323364486,-8.456852511542056,2.93318018717757,0.5612330946988876,1.8279967656857772,0.8556133555815617,no_hand_wash
2.464491308339622,-8.533954621226414,2.7083858497792455,0.6463331175917356,1.9721203821555395,1.1287858636956118,no_hand_wash
3.3535528834626174,-8.025479752570094,3.2268425997570094,0.8522365955545511,1.801322460171219,0.7613004015524203,no_hand_wash
3.3368496624579445,-8.177318287289719,2.760826126915888,0.7611000095132062,1.8303383475633495,0.6304247877153759,no_hand_wash
3.130550818196262,-8.320724356423364,2.7074450422336445,0.7036375644855806,1.8664674565871777,0.6406652258466422,no_hand_wash
3.5346039139345806,-8.055298689252337,2.722839518551402,0.8722833537308462,1.9732970086237787,0.6761193050046822,no_hand_wash
3.8049606345327094,-7.941451146432709,2.7670386070355146,0.8523703176091061,1.7681211468165576,0.6203713316633211,no_hand_wash
3.844198704582243,-7.924569486953271,2.920314215987851,0.8621651135178695,1.7700082796008407,0.6570870179822778,no_hand_wash
3.858359781476635,-7.930010797,2.8748077526682243,0.8554018976858196,1.7639337194056801,0.6458264110731058,no_hand_wash
4.145828042465753,-8.241590315068494,3.067232608219178,0.055360439429458626,0.07198689344111285,0.056540417737043436,no_hand_wash
4.063744439401869,-7.839953926439253,2.8419618806672897,0.9106623202399454,1.7424889486856776,0.6355762686728199,no_hand_wash
3.8129531018971963,-7.984407422149533,2.7901943309897197,0.914840144932219,1.8561301739120888,0.6241502315887462,no_hand_wash
3.0935872486415095,-8.042728854773586,3.4375949875000003,0.7563243452490657,1.8508198517764973,0.8794486236773644,no_hand_wash
3.1848267499999996,-7.889078031,3.7756973377383174,0.7482277099246819,1.7392270858388452,0.838824171355586,no_hand_wash
3.060134827485981,-7.984131328015888,3.83325765324299,0.6853397487943188,1.7456588383582916,0.8413168399039893,no_hand_wash
3.1204645380377354,-8.043734989999999,3.394462631056604,0.7210872939437387,1.7442870851898966,0.7886407692315578,no_hand_wash
3.5324209109252336,-8.061109386028038,3.0315882135607475,0.7965849060651373,1.782512874260031,0.6753293552548804,no_hand_wash
3.3013755257500006,-8.07289597014815,2.9631822614694445,0.832697144226032,2.0092359323306024,0.7460312814324943,no_hand_wash
3.26898734482243,-8.039119854018692,3.273891451990654,0.7194307370168613,1.7544875422911737,0.7255776259355279,no_hand_wash
3.4522727416226413,-7.9787119026490565,3.316792384518868,0.7782970478355852,1.7748116863253829,0.7506912071876374,no_hand_wash
3.431201186074767,-8.093153467383178,2.9916523897261684,0.8232435028774402,1.8807729388011807,0.6765187243664211,no_hand_wash
2.711361362112149,-8.123102330308411,3.583541973074767,0.6141308228185521,1.8348516613573815,0.8763556480576706,no_hand_wash
2.5180704474439253,-8.053138976457944,4.076905269943924,0.5798347977405729,1.7729494388530194,0.9003946735477695,no_hand_wash
2.721286251622641,-8.018245051037736,3.881235661198114,0.6118082888232311,1.7444427480764209,0.8687523690580728,no_hand_wash
3.300645856299065,-7.83570817775701,3.8503501780000007,0.7403261471959934,1.7607061314061472,0.8876718135957166,no_hand_wash
2.920906587448598,-7.58691407317757,3.6881704652336453,0.8396218322638637,1.960616097321909,0.9653831338392403,no_hand_wash
-7.1904246552631585,-4.145975391547368,2.4906553294736837,4.6396174048373435,3.5868996067848755,1.0300734613946683,no_hand_wash
-9.12203796648598,-1.3183010675205606,1.9338507141869161,1.998578407579397,1.0471416130590032,0.6776635461338643,no_hand_wash
-8.801787439064814,-2.1498615816759257,1.8809896967037034,2.1436017866945614,0.5328890436414647,0.47041731066433756,no_hand_wash
-8.915011960566037,-2.238044113981132,1.8229154193113208,1.9183749862927952,0.5077324087358378,0.396826697293575,no_hand_wash
-8.857921460560746,-2.19563324964486,1.9600708997850464,2.0141345796178762,0.528424808891038,0.4809824666380512,no_hand_wash
-8.948157785327103,-2.2806997750373834,1.6135483883831772,2.05397056598783,0.542014306269773,0.37851225960943957,no_hand_wash
-8.940947758224299,-2.153915937969159,1.6421493870467285,2.067244910581735,0.48904903969859287,0.45162333624506196,no_hand_wash
-8.872694079339622,-1.8594878292924526,2.3297790053301886,2.0820726205019424,0.5026668231719552,0.5644112337103374,no_hand_wash
-9.008233391074766,-2.1939154572897195,1.6471727552336453,2.2228054072376437,0.7139399782227142,0.6032592451960077,no_hand_wash
-8.97954798528972,-1.8946326859813085,1.9444182587570096,2.02796798445368,0.5914581636728986,0.8248481345505759,no_hand_wash
-8.846552565327103,-1.763063451121495,2.4028365097570097,1.9363770288155377,0.5060186398044486,0.6625204593406316,no_hand_wash
-9.014278580849057,-3.338877813698114,2.044773714056604,1.9398940417074573,2.1853949952719955,0.7877354747483883,no_hand_wash
1.0729869646565657,-7.981461036464647,0.04028423154242422,2.874401281112676,2.22299558248229,0.972050964680809,no_hand_wash
3.855735037443396,-8.123846246566037,-1.3116657526933964,0.8924585552590492,1.9349525883256933,0.40518066276872633,no_hand_wash
3.937386102203704,-8.053462651703704,0.24053219733981482,0.9261842019097302,1.9393539638834052,0.4190852864685821,no_hand_wash
4.084567880149533,-8.1566702984486,0.5669975571869159,0.9243904445136348,1.829857072045194,0.15579482596992814,no_hand_wash
3.9431803008317754,-8.213171156822428,0.6709373687439252,0.8843257297090236,1.8027796985278335,0.2265125614550762,no_hand_wash
4.016619463632075,-8.156807406301885,0.32791064893396227,0.9318605690331588,1.8301062764103342,0.29590292242322114,no_hand_wash
4.116090096894393,-8.09388019753271,-0.5976571429102804,0.9441294118709598,1.8198676691793092,0.23400012265881573,no_hand_wash
3.886012963,-8.18390093975701,-0.6105515369785046,0.8730111433584822,1.8306181937802324,0.15450085791034177,no_hand_wash
3.9057817606074763,-8.126178947327103,-0.6025706302429907,0.8868170614657702,1.8294696119719378,0.24187838175784457,no_hand_wash
3.1593867952830186,-8.605348601669812,-0.07495061278018868,0.7729577537217026,1.883159399774128,0.1409923159143404,no_hand_wash
3.7889104103177567,-8.156713508560749,-0.8013491462785046,0.9754107808591965,1.8609361031948861,0.41190279498706733,no_hand_wash
4.07102025553271,-8.05212116359813,-1.0296505050999998,0.9250346065951959,1.8095936141295552,0.2707818965274933,no_hand_wash
3.654392626803738,-8.229268702397196,-0.6857658003177572,0.8241579193017051,1.850178535672211,0.429083679636863,no_hand_wash
3.4427538698345805,-8.339671014327102,-0.23618071438317756,0.868596148170554,2.043338971345549,0.1665905936428067,no_hand_wash
3.230448998598131,-8.502507211962616,-0.2657328469859813,0.7979521600929145,1.884378776184352,0.15765577747985945,no_hand_wash
3.359529077383177,-8.340948511897196,-0.9445773850700934,0.8340679632806339,1.9723063696289942,0.4469455865445419,no_hand_wash
3.896934234439252,-8.145538733738316,-1.4591465832056076,0.8745855746238717,1.7741716131667753,0.40673592027531397,no_hand_wash
2.785662212830189,-8.558683990990566,-0.7665410459084905,0.7284016294836428,1.93002575602309,0.40368610005159583,no_hand_wash
3.5278047271495327,-8.257879284859813,-0.8768360052962616,0.8129331092678163,1.8792839047927539,0.2688941930294181,no_hand_wash
3.556969550607477,-8.303089158728971,-0.8251489062429908,0.7962168776521726,1.8467173090911,0.19973811981434134,no_hand_wash
3.6080515418878507,-8.296901836443926,-0.7044444388654206,0.8015251387539055,1.8429158985209735,0.17485521572423288,no_hand_wash
3.713373602198113,-8.245108202465094,-0.6398762263518868,0.8272642628686706,1.8544985063384298,0.19017894627547677,no_hand_wash
3.408252648219626,-8.429820740018691,-0.2743694650252336,0.7857656079761752,1.870450055407327,0.17233355404262266,no_hand_wash
2.977352575429907,-8.569844965271027,-0.45233400372429905,0.753362814653609,1.8674612040260339,0.16029982281603605,no_hand_wash
3.188065408280374,-8.408164456130843,-0.7209310587476636,0.9384776269029853,1.865576203051891,0.25693209202211864,no_hand_wash
3.9629526118971965,-7.996330483373831,-1.218131209542056,0.9739155817616563,1.9363140468972444,0.3153081851058594,no_hand_wash
3.876541339906542,-8.067460714299065,-1.1595721174299065,0.9142218988468925,1.8383065949695623,0.29097941129461086,no_hand_wash
3.6046516520560745,-8.224181353971963,-1.3348982942897196,0.8363809653330206,1.8760012140935334,0.3568313309857495,no_hand_wash
3.2716363747943924,-8.405489182560748,-0.5686987051214953,0.7686008159762882,1.9239976698496088,0.3436763525097843,no_hand_wash
3.1916880170283015,-8.493588815216981,0.025082485737735853,0.7342199931416776,1.8984130073508902,0.12409927432620935,no_hand_wash
3.353507564560747,-8.457403855794391,-0.1878674462700935,0.7865045404694111,1.856312270316072,0.20263288792544443,no_hand_wash
3.568840696897196,-8.321967429252338,-0.6842056868317759,0.8212119906108767,1.8602775027059877,0.30750936537006257,no_hand_wash
3.707362123037384,-8.226273383327104,-0.8881396821214953,0.840318521429223,1.8595007488404243,0.25145084623503194,no_hand_wash
3.2200990784953274,-8.44242658664486,-0.633890575682243,0.7511165867871354,1.9233257948109204,0.3106548957251552,no_hand_wash
3.0055645682452834,-8.6190138025,-0.32199504238773585,0.6980581688470002,1.883789789278552,0.17399192644679043,no_hand_wash
3.527814467663552,-8.302249214925233,-0.7000988292990655,0.8318215342500308,1.8199663341378178,0.2655538254640616,no_hand_wash
3.638074059925926,-8.155935188282408,-0.9485927598518517,0.8944625686167607,1.98438725807427,0.26133577001497854,no_hand_wash
3.7599190928504673,-8.170777044953269,-0.9906321746074765,0.8514621831327666,1.8354767115175221,0.2412506712285204,no_hand_wash
3.8366748345518866,-8.119465446084908,-1.0717280031226415,0.8808532341465243,1.8744561548235472,0.2961771394631336,no_hand_wash
3.2398847443242995,-8.42172165411215,-0.6334702447878505,0.7974207238982995,1.9494138781013701,0.3615490070030166,no_hand_wash
3.126262283346667,-8.73822299992,-0.14951916510666666,0.5396830028648851,1.450807131504759,0.09753944646484443,no_hand_wash
3.20554048587037,-8.426216457592592,-0.45389380587685185,0.866277707647666,2.10021456772615,0.3146345672035603,no_hand_wash
3.920564778785047,-7.992775982990653,-1.0782361442990653,0.9606581779112642,1.9113912000630844,0.343269947738447,no_hand_wash
0.66344881364486,-7.539819146859813,0.7236974489719626,3.7406697734370504,2.7409106736559097,1.7316986859469456,no_hand_wash
-9.910327795,-1.344727791403846,1.9328635579807694,2.669005038404575,1.783538142293397,1.056997802114748,no_hand_wash
-8.993698011401868,-1.0115443426102804,2.0982960603738317,2.014095197041139,0.706118202776092,0.6764392634324051,no_hand_wash
-8.992283329962264,-2.26455992325,1.6527814503207545,2.0084033813492006,0.5267502305768694,0.3738917224772561,no_hand_wash
-8.95958864961682,-2.2355735321495325,1.577145827,1.9850601489244213,0.5604006463047522,0.40321404012068496,no_hand_wash
-8.893649024953271,-2.209262122317757,1.6718434459252332,2.009466239343728,0.5727617057874954,0.5511113244959889,no_hand_wash
-8.88184245961215,-2.2057778286700933,1.9171375418831778,1.971691648133152,0.4938828380656731,0.4344513272518304,no_hand_wash
-8.935494162547169,-2.042657191674528,1.8603732188254714,2.00809996927267,0.5517970705349515,0.49166373390157997,no_hand_wash
-8.93209594633645,-2.0693964936168228,1.836271800084112,2.0152092429465207,0.5491604194719171,0.49191181919248056,no_hand_wash
-8.84066278248426,-2.0718920872129627,1.8226135380157404,2.1605577745325824,0.5035949526365469,0.4477039629425995,no_hand_wash
-8.924301156406543,-2.110850963387851,1.8168735507476639,1.9990449326227662,0.48842881493607776,0.41855531705170795,no_hand_wash
-9.1580020082243,-2.6581956007476633,2.3484213703738317,2.4116925501236848,1.1797645993301276,1.7338556083548453,no_hand_wash
-3.0476928869339623,0.7676829324594341,8.541065140471698,1.7349319378127448,1.1113209526365777,2.3112744594751096,no_hand_wash
-1.5338026610710278,1.9528627037570097,9.589700937112148,0.4337885437169584,0.4662875560340733,2.119093869217899,no_hand_wash
-1.5106918238364488,1.9334263637887854,9.606659738990654,0.36802720036084763,0.4878196686366113,2.163554615234733,no_hand_wash
