mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,Activity
0.25658213708333333,3.8589402893216764,2.393822,3.8473543623711404,-2.9060307282291666,3.8728600092479177,-4.216432,4.825745454973107,8.123594509166667,1.7386405155043168,8.639433499999999,8.305670975518884,no_hand_wash
2.907813755401961,0.7635846195164252,3.0710138000000002,3.0054493870857213,-5.489326430411765,1.684506167323451,-5.467829500000001,5.739551067949971,7.064213637235294,1.8003815680560915,7.38624015,7.287846727853131,no_hand_wash
2.666079247933962,0.6182660769910737,2.7728338,2.7361698299616313,-6.926044694,1.5544690395190344,-7.27367435,7.09673679355699,5.885375202339622,1.309537274363087,6.1719655,6.027964080664368,no_hand_wash
2.4488282966635513,0.5821009484497561,2.5554857,2.5164329511439365,-6.983800742719626,1.646745679859711,-7.4197707,7.173555637953847,6.009923861228972,1.4239333981189133,6.1276574,6.174773010821267,no_hand_wash
2.3413704075833333,1.2766009382158947,2.3333478,2.6639510945146316,-3.6816051013425923,1.6754499319802227,-3.30273195,4.04170219455209,8.562337748626852,2.1904121092787525,9.33698375,8.835559285173106,no_hand_wash
2.5017487389252335,1.1424842762972596,2.4584875,2.748057183948009,-2.7349806395700935,1.1180730387609314,-2.7782226,2.9527145747196566,8.97226887759813,2.3932573425996866,9.513018,9.283089991677405,no_hand_wash
1.579392069224299,0.9312764754084726,1.7363892,1.8312972997252843,-3.27685316588785,1.9775111290849259,-2.5878186,3.8225344652075446,8.892438422046729,2.121457079996521,9.650731,9.139692540534588,no_hand_wash
-0.7777931037476636,2.310396125424856,-1.5160474,2.4275512703046815,-4.769933358392524,2.9717594826044302,-4.60682,5.612582528864535,8.39467946186916,3.2384684717036625,8.531059,8.992235852506814,no_hand_wash
-1.768231844909434,0.4090023807367884,-1.81781985,1.8144830293465184,-5.669429104095283,1.3771381645634093,-5.90851335,5.832756148800831,7.674306821292453,1.7409905859996981,7.97960635,7.867492523882184,no_hand_wash
-1.880274627975701,0.9581213156147469,-1.7950672,2.108281225529206,-5.421203116200934,2.382383882184118,-5.926476,5.9171067058986635,7.760176574397196,2.42853317518298,7.941885,8.127914521657845,no_hand_wash
-1.045828822453271,0.4680208978708466,-1.0071057,1.1448818064041268,-5.94954508582243,1.4709072196394481,-6.2797413,6.127024931798717,7.4436245696074765,1.740189578176574,7.782616,7.642480291639595,no_hand_wash
2.8891021080319153,3.4343675737477652,3.05245235,4.473959562704696,-7.389433744148937,4.598412950356969,-7.3173835,8.690464984088418,0.43573780627659575,3.4919999445946406,0.090411987,3.500600943820622,no_hand_wash
7.2992908451960785,1.6603125226588555,7.6784325,7.483933367963859,-5.32567774812745,1.2391088710617872,-5.485193499999999,5.46655114494678,-1.4292620944343137,0.4865951190827325,-1.48670835,1.5090538833441518,no_hand_wash
7.459476677305608,1.6309252403541212,7.8005786,7.634058579825176,-5.12769486328972,1.2066561816418608,-5.452262,5.266466186750066,-1.1916891172429906,0.36284433903040847,-1.2717553,1.2452102378638656,no_hand_wash
7.452298210792454,1.674891579784381,7.79938135,7.636461595046013,-5.09736394056132,1.1535565382883461,-5.3343072,5.225060585770085,-1.2534172159113206,0.34253535655821404,-1.3268408,1.2989527691199125,no_hand_wash
7.256404185273148,1.7612590979576463,7.683223,7.465166627528218,-5.242927125323148,1.2788228824825736,-5.542075,5.395232184536185,-1.261867079922222,0.31696998244054975,-1.32384705,1.3007106594711766,no_hand_wash
7.3113441566495325,1.4834155965045641,7.6484947,7.458934882697969,-5.190491521714953,1.203061097822002,-5.5432725,5.326821899636885,-0.9953619036317758,0.6410273052425836,-1.2537928,1.1822947977398641,no_hand_wash
3.0447826107476637,2.3663817737644552,2.2357507,3.849432375699342,-3.2139344277570094,1.6400588221254586,-2.9003687,3.604723178577978,7.990607836514019,3.601760843400258,9.546548,8.757925254251003,no_hand_wash
1.9999672304981306,0.4662401772519909,2.095642,2.053099422354629,-3.090678917359813,0.7025120515619532,-3.241659,3.1687863586252987,9.053034731943926,2.0150424637837108,9.48308,9.272533977357183,no_hand_wash
1.8597918555859814,0.4199603896423747,1.9363732,1.906185769484925,-3.2112838146168223,0.7154727665301244,-3.37099,3.289294893067114,9.017905345172897,2.005291069536277,9.451944,9.23613706328887,no_hand_wash
1.8817659410009433,0.4243046390682683,1.9746937,1.9285691705142323,-3.285474910216038,0.7348140034585425,-3.4500256499999997,3.365888162451827,8.97142067643868,2.0055655018844796,9.407038,9.19079625363166,no_hand_wash
1.912481388888785,0.4289387195548158,2.0082238,1.959554533557921,-3.29626580384486,0.7331795249384313,-3.4560132,3.3760771041109137,8.96697305989813,1.994756959568166,9.402846,9.184142515864773,no_hand_wash
1.925075799093458,0.42895652798088274,2.0094213,1.9718521431329448,-3.1974021480280372,0.7338445609228013,-3.4045203,3.279767577946153,9.017249221420562,2.0111802427221104,9.445957,9.236764974337738,no_hand_wash
1.2303023962149533,1.2147043289285546,1.9639161,1.7249234219172838,-3.7178073902897197,1.4236482068523886,-3.3458424,3.97868372619085,8.620920256995328,2.1545085393081136,9.45434,8.883624869082626,no_hand_wash
-1.9135644730107528,2.726029607429139,-3.194956,3.318593170943565,-4.991586701505376,2.6735648744908382,-5.415139,5.655707494965135,7.425368840537635,2.1148979901248675,7.9203296,7.717564471567772,no_hand_wash
-3.1679743691176467,0.98388392805328,-3.07999505,3.315810416890456,-4.365387210215686,2.683054437399041,-3.0668225,5.117109567297689,7.742415971663726,2.3118248659458835,8.464597999999999,8.076951274760525,no_hand_wash
-2.8105544508148146,0.6785351343393202,-2.9650342,2.890564511411918,-2.987231231152778,0.7415969323650539,-3.1883698000000003,3.0770804605334203,8.771711144018518,2.1381854841659487,9.2765095,9.026207494468403,no_hand_wash
-2.8524126551261686,0.6339943284136627,-2.9865894,2.9213781392802294,-3.2167612950186917,0.7167120545048812,-3.373385,3.29490951110079,8.751859011819626,1.947473928254268,9.181308,8.963941403922663,no_hand_wash
-2.851916778620561,0.6329940840877529,-2.990182,2.920679053859503,-3.2751471300177566,0.729319166972498,-3.4212854,3.354627264285014,8.72448671024486,1.9406209704087625,9.140592,8.935741813370523,no_hand_wash
-2.9261647731495324,0.6774798689184174,-2.9722192,3.0028535977134796,-3.6292698825822427,2.186530492675507,-3.5158887,4.231764882629434,8.35572155051402,1.967249763919791,9.038804,8.582073488941615,no_hand_wash
-3.178698738265306,0.9731110027954749,-3.3530273499999996,3.322861415720939,-3.749789543622449,2.713965628524838,-3.26201665,4.620754459430602,7.948063675795918,1.9978068906300372,8.391549999999999,8.192815249095641,no_hand_wash
-1.0904038779719627,2.867861015675302,-2.738705,3.055608245709772,-3.184133328990654,2.4285079450171185,-2.8357031,3.9976540200047426,8.343619834392523,2.486410912559938,8.537047,8.702899127892554,no_hand_wash
0.7605259806728972,0.93466522807994,1.0765613,1.201596595533134,-1.710590618946729,0.5912260054257941,-1.771117,1.8089780677529028,9.791176668088784,2.3121866839957885,10.086625,10.058000957124953,no_hand_wash
1.1183434597009345,0.3299145319974779,1.1819421,1.1655550018712826,-2.1214265714018694,0.5175388830427851,-2.217788,2.183069846577458,9.51979607269159,2.117259668288831,9.978848,9.750251819770753,no_hand_wash
0.759630547,0.2805363837352158,0.8370593,0.8093229950542263,-2.2748580293598133,0.5407001262288793,-2.3782544,2.3376491129607415,9.50066853435514,2.1101251310351863,9.958491,9.730042000005772,no_hand_wash
1.141193645773585,0.5683551851288535,1.3358222,1.2736966370658558,-2.058720537761321,1.2661509839479776,-2.1525238,2.4137822230666885,9.516713937226415,2.2116714652815097,10.034533,9.767967480235615,no_hand_wash
1.3264622267383177,0.3211857944266182,1.3723462,1.3644406320598423,-1.9501821811252338,0.6298360557609387,-2.1639001,2.048462003852552,9.526658273921495,2.1216477623533088,9.966874,9.757896189106274,no_hand_wash
1.0504984639768518,0.4240033688389325,1.0951227000000001,1.1321047922167662,-1.7983737596111111,0.7189004835009899,-2.01540885,1.9355052915096589,9.49322149325,2.3282263730883606,10.027947000000001,9.771985533720605,no_hand_wash
1.3669467013084111,0.7702928335244323,1.3340259,1.5672743846203068,-2.86021193046729,2.068157733333997,-2.513573,3.5239344703398308,9.078032161682243,2.2395434363708673,9.674682,9.34769214234038,no_hand_wash
1.6118285346168224,0.44042589240876995,1.6645386,1.6703752098115445,-2.8918693428504674,1.2747640994646452,-3.070415,3.15796527368518,9.174130416750467,2.050777241727269,9.629176,9.398460018002552,no_hand_wash
1.69953506895,0.3856141275791601,1.7729132,1.7423303051515338,-3.2997127144207545,0.7415786646121278,-3.4631982,3.3812504803014187,9.016406588126415,2.0142373455575298,9.460926,9.236582962707878,no_hand_wash
1.68039058917757,0.38031940941537884,1.7507592,1.7224992258368228,-3.3652464565271027,0.7488215748064335,-3.5242712,3.4467922713327233,8.996655785048599,2.002123951566773,9.432784,9.214708514776614,no_hand_wash
1.6646485802803739,0.45567705496366545,1.7663269,1.725327765600081,-3.331609081588785,1.2441472850094308,-3.5901344,3.5543009384584825,8.933340129640186,1.9964909630599803,9.375304,9.15168235483088,no_hand_wash
1.6931180110373834,0.36797406171143743,1.7627344,1.7322782810340074,-3.6780506934672896,1.251452744127835,-3.6236646,3.8832401559030822,8.846450686844861,1.9941750889873198,9.390872,9.066380661505956,no_hand_wash
1.6809406304476635,0.3769780239131837,1.7627344,1.7223082418797968,-3.5185822939654208,0.7829043690175037,-3.6883302,3.6038357629362707,8.927773665715888,1.985843240401793,9.363329,9.14395210922284,no_hand_wash
1.702590148042056,0.38295164753830546,1.778302,1.744733388645978,-3.585739726972897,0.8003732128548912,-3.7410204,3.673164817835076,8.89525574126355,1.9777965811957143,9.332193,9.110471791759705,no_hand_wash
0.8445586129222222,1.5929292559850152,1.62082945,1.7951348889475147,-5.659730706711111,3.3684883997833768,-4.0757247,6.57671583473534,6.8589298435999995,3.37529491868472,9.1190365,7.636160669319226,no_hand_wash
-1.0210112738411214,1.9954260945649278,-1.7471668,2.2331540327999226,-5.195190321719626,4.16436012892874,-5.405559,6.646038216456872,7.576493244163551,2.7892554795948246,8.327483,8.06910690426057,no_hand_wash
-1.7337580822897196,0.4272616371701456,-1.8321899,1.7851508329297392,-5.301702437091588,1.3048796393970767,-5.619913,5.4584655736794785,7.737725895871963,1.897727784508444,8.183782,7.964930326954362,no_hand_wash
-1.7643343078504674,0.39867273431008604,-1.8453625,1.8084053967115856,-5.397812933116823,1.2056544741015995,-5.6642213,5.529593303289108,7.7807090455485985,1.7357723595676176,8.159832,7.970205827873691,no_hand_wash
-1.819510736588785,0.42957782273803885,-1.895658,1.8690724385378237,-5.437407580439252,1.2051554279854613,-5.6714063,5.568143943302052,7.754359745492523,1.7172243108046743,8.125104,7.940490851522277,no_hand_wash
-0.7576752848616822,1.4553210692889373,-1.1148816,1.6346979044413312,-4.137338654130841,1.8259093614500288,-4.64514,4.518888997391427,8.446895030934579,2.170709564703463,8.825647,8.71882896274076,no_hand_wash
-3.3693907905420564,1.7772122700564472,-3.5266662,3.805490666824239,-3.3982081255420558,2.2383324190740876,-3.9038818,4.06338858824207,8.22373708364486,2.7402265381524837,7.93949,8.66420896635746,no_hand_wash
-8.614427312061856,3.765366208170494,-8.6208725,9.393624211480665,-2.2103459910206187,3.9992777451477846,-3.317102,4.551369353423171,2.3080173491752576,4.234915901363017,2.7770252,4.803807332969609,no_hand_wash
-8.980634238349515,3.718038457627227,-8.228089,9.712949580230807,-1.6806549314825243,1.9697913187091476,-1.7399817,2.582055030270432,-0.3453849004504854,2.3745286318637886,-0.18002969,2.3880819372834186,no_hand_wash
-9.329001465233645,2.5894625795545325,-9.52619,9.678477064102475,-1.8550853398383176,1.2175370150234508,-1.7064514,2.2158257668941324,0.8867513307663552,1.337015476076774,0.41971418,1.5991346618683289,no_hand_wash
-9.430666859245283,2.2597551834322056,-10.025552,9.69514292995406,-1.1888954789339623,1.469042809648478,-1.56514525,1.8844627688538957,-0.9499147548462263,1.0619780024747352,-0.88136717,1.4210896249902685,no_hand_wash
-8.856677491121495,2.0298192027835134,-9.231603,9.084183835296669,-0.1553468784046729,1.1938866722375479,-0.23471192,1.198405969170455,1.8016305405327102,1.1502069138106952,1.8717078,2.1345923001814255,no_hand_wash
-9.498437365981308,2.1083694965151762,-10.011182,9.727486324795468,-1.5894586157009347,0.6984347286601631,-1.5352075,1.7348287463781704,1.0234483412897197,0.9133870993820723,1.0657837,1.368913996095485,no_hand_wash
-9.029735715537036,3.411446752030523,-8.8849235,9.647089564355674,-1.122135886037037,0.5916611269670865,-1.09153015,1.2672847007867942,1.2682192409722222,2.060114864586912,1.5986755000000001,2.411048801637593,no_hand_wash
-8.855655733682243,2.319288716813956,-9.311836,9.151582740783306,-0.7898146916448598,0.6414846936256815,-0.8358618,1.0156101813633531,2.20241354792243,1.9360093209583933,2.7734327,2.926384843972688,no_hand_wash
-8.550788386915887,2.6138579999370593,-8.226892,8.937806377621843,-0.5189441157102803,0.730749891295265,-0.49576905,0.893480714738436,1.1191225483785048,1.0012152032922186,0.9448352,1.4984987952343551,no_hand_wash
-10.39946664457944,2.6411629704365076,-11.094928,10.726577015953737,-0.893140570682243,1.134199951428844,-0.6622229,1.4394745881221747,1.5046994521495327,0.9425962583706263,1.6202307,1.7732186904525051,no_hand_wash
-7.773423509396227,1.9858948019456457,-7.780221,8.020765908967023,-2.8680990786698115,1.2437638777065845,-3.0823902,3.1238353115990503,2.653296556792453,1.243942249219039,2.6237439,2.9279304802077912,no_hand_wash
-8.933819124971963,2.2098972872174354,-9.241183,9.200604796760729,-0.8706341218037383,3.1720708738261005,-0.8945398,3.27505720639526,2.3167550060719626,1.6591330431016942,2.3830445,2.8450570881425157,no_hand_wash
-9.200537131588785,2.659155943341656,-9.49266,9.573657017956762,-0.580236502993458,3.548164148154943,-0.85382444,3.5788943312892476,1.8465336420626168,2.0343691396591894,1.7902771,2.740376843217107,no_hand_wash
-9.209597079093458,2.286494500329355,-9.650731,9.486615577357071,-1.394095070815888,1.1052811515611098,-1.3088782,1.775874498428979,0.8585545340093458,0.8011412978567227,0.76161623,1.1717273062785143,no_hand_wash
-9.450966036149532,2.7598717151419545,-9.359736,9.84207625427858,-0.16781715466355138,3.229868763669327,-0.14130615,3.2191177382456253,0.761352760682243,3.1058133077140733,0.6969507,3.1836432090854223,no_hand_wash
-8.393340178495327,2.148657094999745,-8.423284,8.661509087890714,-3.3951901811962615,1.7343034431566455,-3.822451,3.8088074826971887,-0.0944427494953271,0.9341969406300291,-0.22752686,0.9346052955449703,no_hand_wash
-8.559434754112148,2.693537528603812,-8.584948,8.969462784352325,-3.318327484448598,3.048513060321245,-3.3745825,4.496429102015797,-0.2867089787915888,1.7739428437431102,-0.35925293,1.7887608060778588,no_hand_wash
-8.597791569340659,3.1494731512073164,-8.996891,9.150529985173513,-1.451566182098901,3.17291491862962,-1.0873389,3.473298549309481,-0.6164751067472527,3.0319711181688054,-0.37601808,3.0776403463514836,no_hand_wash
-9.14470085669903,3.129319864590467,-9.006471,9.660389348848515,-1.277023326392233,2.9533033370791375,-0.90411985,3.204389108624159,-0.5096256931456311,2.0654843595521095,-0.18800904,2.1176695493549293,no_hand_wash
-9.38004260271028,2.620365389756546,-9.302256,9.735879150768284,-0.04906555062897196,1.0114312862494297,-0.12693603,1.0078888780580568,1.92638110535514,1.0751063280464348,2.1710851,2.203632321742021,no_hand_wash
-9.359303633925235,2.854235653783555,-9.671089,9.780955406251472,-0.46548406334299064,0.6130694128868235,-0.5760022,0.7674743403245592,2.1312150567009347,1.1920236711371714,2.4644752,2.4392044646255773,no_hand_wash
