mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
2.1067102584793185,2.202761086196007,-5.645541758751825,2.8546362058035233,6.733154473181265,1.806809726650624,no_hand_wash
1.413347805104895,1.997032523681561,-3.615996357755245,2.173446591259196,8.705097576535431,2.52703603738407,no_hand_wash
-0.5530194362350241,2.5661978076857133,-6.068203658455555,2.793918034082838,5.993339611728261,3.8621644673128785,no_hand_wash
7.3672031513834515,1.6794807065676218,-5.197255763393381,1.219514192814982,-1.2823625028262413,0.3899045395204618,no_hand_wash
3.553971463370327,2.6384088923656286,-3.67659717036215,1.4299800956017386,6.266546502499766,4.8094423999462155,no_hand_wash
1.7370683027053864,0.7677281418429107,-3.374445438159953,0.9727018187585772,8.893959820379626,2.04165898490365,no_hand_wash
-2.706933942503659,1.529624054595592,-3.8446377810085366,2.080038792806891,8.205071827069268,2.204430581998704,no_hand_wash
-2.4974711630844872,1.7939402527966943,-3.4533514602033417,2.146461741996475,8.351455480690214,2.1222992308213944,no_hand_wash
0.9444637590187354,0.614786971786138,-2.0413583735632317,0.8150888206453701,9.582241905820842,2.1849431385022937,no_hand_wash
1.3382616377960372,0.5525679457509179,-2.3738148150662006,1.3942378334100836,9.318419003433334,2.1890540527208002,no_hand_wash
1.684387671245199,0.3977172644914928,-3.4189332892459015,1.035841690775301,8.948053594158079,1.995784906795824,no_hand_wash
0.7999996646238442,1.71344019692033,-4.4414199130618,2.856238920513964,8.114483235027494,2.696032567012661,no_hand_wash
-1.5188196028976637,0.9224237997580789,-5.068565401194626,1.5046237264285127,7.929922429461916,1.9061050619514759,no_hand_wash
-7.534620162289856,3.9199073656122216,-2.2937522219019324,2.6083881732843284,2.8094813972599035,4.363619505917954,no_hand_wash
-9.202942602962617,2.524022685185289,-1.0138032344119159,1.1711607071335919,0.7910283980521029,1.7192467329444883,no_hand_wash
-8.897459821709603,2.5803047557539833,-1.263751137679157,1.344381552689246,1.8680483342018734,1.4629068252911692,no_hand_wash
-9.198729842950934,2.487956205065003,-0.7531957125691588,2.9522522959578805,1.445798985706542,2.167666893339582,no_hand_wash
-8.672181712840686,2.796617302410142,-2.4067948907191177,2.935665010007138,-0.3661125393007353,2.0467423714967583,no_hand_wash
-9.19375554970726,2.4646017579617974,-0.24696257753887588,0.7370429867537575,2.330429842177986,1.2321485056694812,no_hand_wash
-8.283823975419391,1.9727812098421436,-0.1713408188880841,0.6914094062416243,4.726010746389019,1.124722398031088,no_hand_wash
-8.399680322172898,1.972908111663976,-2.9179787613714954,1.0997304142614166,2.9806978234415884,0.9069294208587142,no_hand_wash
-8.355927162673302,2.1019072756430774,-2.0438768249250585,1.0038613476796097,4.030607506533958,1.2664538269058057,no_hand_wash
-9.00415389311888,2.5772230550048474,-1.0415280682389276,0.959194120801038,2.4435541739300697,1.0665515128034886,no_hand_wash
-3.1406897343044498,4.183331316580187,-0.7365857435081967,1.8949856003765384,8.018429407063232,2.996399496856285,no_hand_wash
-4.492893455885572,2.6007941469202516,-3.0388938562711445,3.5833157594628156,7.375872449149253,2.7814228861329195,no_hand_wash
-8.446519042354439,2.4591489630879058,-0.46323093082429906,0.9403677573730641,4.11795187661215,1.7294141779634165,no_hand_wash
-5.549015854709569,3.5818017122914036,-1.844768473136603,2.7804601344773605,5.9097309864040675,3.6363272543821807,no_hand_wash
-2.105794710285246,0.4850034043411677,-4.45926033031897,1.0689557427956238,8.3331141900637,1.8687627568262806,no_hand_wash
-0.0726136198843458,2.1636911927919877,-4.035494777004673,1.713314848085865,8.470920266997195,2.1287746559705383,no_hand_wash
3.1361128846712614,0.7755652102769656,-1.5663777039135514,1.1910136547657748,9.059593738713785,2.0492230388905033,no_hand_wash
3.3843171873608897,0.7606348816282544,-2.342621454555738,0.535485399974755,8.850876672353865,1.9646863321063712,no_hand_wash
3.4533359694766355,0.906156172319434,-2.244035039270327,1.303002377372224,8.743053764266355,1.9633520632049333,no_hand_wash
0.4459449331432099,3.508418561373688,-4.64248138100247,2.5148982197812257,7.428807069261728,2.409521476424348,no_hand_wash
-1.101287953339486,1.5283382431350563,-4.86374853858458,1.6072914264488491,8.104001681308645,2.081760912264506,no_hand_wash
-1.5751588785737705,0.35388711061853767,-5.267737340848009,1.1701672695214036,7.915353109544731,1.7580234649595108,no_hand_wash
-1.5809528902399532,0.3558669958350529,-5.254509948945327,1.1660591313150521,7.926333779716356,1.758431722254517,no_hand_wash
-1.5759064277385515,0.3634182754501871,-5.215331900912383,1.1872531587682447,7.928587093891122,1.8043145386680188,no_hand_wash
-1.5846592824562062,0.35491364691697286,-5.19070874856089,1.152827276098814,7.967124952830679,1.7691872563928883,no_hand_wash
-1.586815049048712,0.3553380739557244,-5.181190980108899,1.1507291087049736,7.976104897515691,1.7710481494564376,no_hand_wash
-0.6845141148404206,1.2497500794292948,-2.4890526638373833,3.410577077556652,8.713561598564253,2.2439983463957174,no_hand_wash
3.718903370635678,1.5089156563937782,-5.445270329356784,2.4471213056451653,6.29174039867211,2.580958069164633,no_hand_wash
-1.5045939086337237,1.9065055229095589,-3.6533645385093676,1.5418833457908268,8.69904517193349,2.270279937177107,no_hand_wash
-2.4474212571039624,0.557402859929306,-3.9254543422151515,0.8929694972037324,8.51438004553077,1.9347967650632547,no_hand_wash
-2.365918581847307,0.5648155699997689,-3.9230730425641687,0.8918327764118379,8.559748155647307,1.9079471824550187,no_hand_wash
-1.7912234626507009,0.42159461211408084,-4.21800056361986,0.9740596959213346,8.522385563836215,1.939062451795969,no_hand_wash
-1.4172148698259954,0.9080730219939712,-3.195473972834192,2.2670208606552014,8.75131664674473,2.0431781729699123,no_hand_wash
2.9085414201433166,1.642477066919567,-5.533139374287376,3.5377614081370736,2.565188637148515,6.009880378178955,no_hand_wash
4.569966495450467,1.0425038878806292,-7.474646619368691,1.7021729995427448,-2.055453428765654,0.4789549823563574,no_hand_wash
4.608531971925761,1.0273361000754133,-7.363005947523887,1.6345089168532807,-2.3636544198688525,0.5611201552920072,no_hand_wash
4.7780921800911,1.072754460140582,-7.064665161271663,1.5759857743156758,-2.8289603703629975,0.6362050229478914,no_hand_wash
4.80455752101655,1.0918298167090985,-7.018799953145921,1.5963511687255716,-2.844107588816783,0.6500686634915716,no_hand_wash
4.730747854775175,0.9859712957284247,-7.122726388070491,1.5821966155920106,-2.777605504124356,0.6608942017791914,no_hand_wash
1.12442044447557,2.6749712738028797,-2.2103196294592835,5.309852796549456,6.043177609371336,5.046906794429178,no_hand_wash
-7.025446772885245,5.351933257941676,-1.5350162090046837,4.224305638391816,3.837330328696253,3.813580062172823,no_hand_wash
-9.214745371028302,3.8583202089687902,-0.25683130642004715,0.988207763136309,2.611844120183962,1.1849098549779198,no_hand_wash
-8.453108884599532,3.9820218074319755,-1.377654548067213,1.7071738870187334,2.9737343549859485,2.541971957406248,no_hand_wash
-6.791682682494062,4.2653857172187,-3.8931667318931114,3.554782691510622,3.4885524175137768,2.7867806144058624,no_hand_wash
-5.779062364882075,2.762240590088771,-1.5917509178521227,2.9597006136249577,6.81826848926651,3.0641936269104066,no_hand_wash
-8.959998581216121,4.2510488043902,-0.5253368157771028,0.7935569316987257,2.6156434517102807,1.330271630668363,no_hand_wash
-8.458417354899298,4.52022328256885,-1.1258704723770492,1.9959565857188077,3.125276861976581,2.0318348161051363,no_hand_wash
-6.7663629847613365,4.368265633138849,-3.0230982246205254,3.5598935065322403,4.180956858830549,2.331519763568505,no_hand_wash
-9.058629324042057,4.44547587480842,-1.3032096383044394,1.1859987646613028,1.7047028069259347,1.3566412145851152,no_hand_wash
-9.165831422154568,4.307998617148002,-0.6455446621407493,1.0993525397495436,1.8505580094519904,1.0650066412954236,no_hand_wash
-9.32854811698829,4.027704444443461,-1.388198902267213,0.9402523215285514,1.7252541179320844,1.3607074062016584,no_hand_wash
-9.173066667897196,4.651951276624322,-1.205389653356542,0.9442750392701027,1.792898465614486,1.2448888145838848,no_hand_wash
-9.351666413543326,3.282027957354184,-1.386471015888759,0.9018182241026885,1.8741533775908665,1.3928619480591478,no_hand_wash
-9.538797364208431,3.0669200271734356,-1.6329450910480092,0.913146703289515,2.1343910414437937,1.474387679474683,no_hand_wash
-3.8502042599044115,2.701360639037888,-7.76617411582353,3.101396804200596,0.22535655284142156,2.5375786415953843,no_hand_wash
-5.723836854352942,4.043791381931806,-5.401039013691059,3.191826191528687,-0.4182915028195294,2.995446281241303,no_hand_wash
-9.302858478038173,2.87972899825421,-1.8229790728711943,0.9436570555869602,2.0831810909555037,1.3043013180253509,no_hand_wash
-9.208084866911916,2.99804048495361,-1.717353264921729,0.9113047678425746,1.9842174607661214,1.2956636985488115,no_hand_wash
-9.335257489625294,2.920630061846781,-1.6537816008997657,0.7954361722385145,1.895621766177986,1.2891503818834995,no_hand_wash
-9.084530273892524,2.7291984566630196,-1.5998747134883178,1.186868287257037,2.0238841215233645,1.434735126333998,no_hand_wash
-9.815351376590165,3.599085031495525,-1.784809407346604,1.3350264897049495,2.0372000348627637,1.6496232312533923,no_hand_wash
-9.700863438475409,3.3814582889612455,-1.757060278704918,1.3104104502226215,1.8375708873355971,1.796330601128425,no_hand_wash
-9.414729211268691,3.1824213117973725,-1.6152237683474298,1.0215181776481874,2.0965231291280375,1.6246060356974945,no_hand_wash
-9.015190125660421,2.3139863152163493,-1.6685317250725995,0.6645058384621783,1.5596997617377049,1.1265540995263075,no_hand_wash
-9.06229623892506,2.050860406595835,-1.6422319713386417,0.7422490255671366,2.052198492115925,0.8634090368426686,no_hand_wash
0.6420253663366583,2.552500059310434,-8.556946194685786,2.183235492829945,1.1015095643301744,1.5439022081893727,no_hand_wash
1.4309876101323185,0.8779132448752968,-8.728552830140515,1.8404464076859546,2.7760400500210776,0.9250507284446268,no_hand_wash
1.8650130809367682,0.7256820642919407,-8.638766584988291,2.0794009678067584,2.5579864333194378,0.8989759120427817,no_hand_wash
1.7845519927616822,0.6057161479800117,-8.569226906008645,2.0568868241491685,2.8287334463126173,1.0736518890128617,no_hand_wash
2.063991355147541,0.4797959492351452,-8.35287378806206,1.8847145135891796,3.5327964890444967,0.9200353398977446,no_hand_wash
1.1690782302810305,0.4872980029918172,-8.21719250508665,1.8580247755779817,4.292055508192037,1.0795150011098391,no_hand_wash
0.9525370520378504,0.7781671190571234,-8.514136724425233,2.062481407368189,3.1232921903411217,1.8469977041182375,no_hand_wash
2.0172184149665107,0.5763263660207497,-8.45944682577986,1.887891640773305,3.2241226489531614,1.003568218110498,no_hand_wash
3.070909021649883,0.8252796147660333,-8.264152968974942,1.871369576041732,2.8485976387578456,0.842636464744043,no_hand_wash
3.7585375978789224,0.8685174645393646,-7.964233342625995,1.8179156427934056,2.8203748343887587,0.6533805817119741,no_hand_wash
3.7519820430837565,0.8807865911643894,-8.007316745951778,1.6376261360871993,3.027905273406853,0.69953626366027,no_hand_wash
3.2234713421358316,0.7584732719384248,-7.994260739249882,1.7480922291555991,3.5112907374192037,0.8500945386430355,no_hand_wash
3.3641390682219625,0.7912551607996232,-8.045650357118692,1.8519085000405076,3.1349602707042057,0.7402771386618765,no_hand_wash
2.8122420960620613,0.7009443576486913,-8.009671809728337,1.7760605896520487,3.845751379943794,0.8980382486069137,no_hand_wash
-5.481331967050602,5.70589417357675,-3.8128192939149397,3.208056543064026,2.510166016004819,1.091391511741361,no_hand_wash
-8.896489072867134,2.04762823090894,-2.2126592656962702,0.5267658246969514,1.7545107461421912,0.4568873419448181,no_hand_wash
-8.926401246302108,2.0636489544755974,-1.9276038505971897,0.6048306950746394,2.0811478145339577,0.7356722465577804,no_hand_wash
-0.06964065122195703,5.66669511451899,-6.845648712128878,2.9190649227628187,0.2603535127443914,1.3846059542837716,no_hand_wash
4.040677068097658,0.920785074186698,-8.155936030252928,1.8149418568494993,0.24510762405199063,0.5515188222534063,no_hand_wash
3.6866325846135832,0.929284831445383,-8.266272386676816,1.8547132620289732,-0.522657278452459,0.3742517792710725,no_hand_wash
3.6009381827857476,0.9076220729138631,-8.28099834316472,1.8993989266975295,-0.5554852098509345,0.4296578047207185,no_hand_wash
3.393457777119438,0.9048807391946966,-8.325954724374707,1.889825328193887,-1.0109445331814988,0.4696214163057863,no_hand_wash
3.572720976322014,0.8072860375178543,-8.318192870320376,1.8482592428336555,-0.6127317730154567,0.2767705670812358,no_hand_wash
3.499129543224299,0.9919914203527359,-8.260906213179906,1.885744928256219,-0.8851959901179907,0.41098988695568434,no_hand_wash
3.35657314095082,0.7954650344201915,-8.394525851035128,1.8849534192389918,-0.5202843164395784,0.5881603663524669,no_hand_wash
3.377597714908665,0.8254360226918862,-8.401029645859484,1.8807129368912772,-0.6323379777730679,0.33459829045565775,no_hand_wash
3.688212039040888,0.8701915729576761,-8.188856697258178,1.875141769805435,-0.9256230195163552,0.29954743623977687,no_hand_wash
3.3934453163670026,0.8830792240515387,-8.366632134972292,1.909411974960792,-0.6141847056675063,0.44991496272577053,no_hand_wash
-6.750301783292453,5.136997719479447,-3.069278899395755,3.153186621389352,1.5929379463773585,1.213533448526628,no_hand_wash
-8.917329736738877,1.9867487129251689,-2.1738452182978922,0.5489065191018158,1.7573243411709603,0.4913300156135056,no_hand_wash
-8.964645324899301,2.1488618829188075,-2.2291413505792543,0.7757659231711245,1.9413639188221445,0.9355288167112557,no_hand_wash
-1.963051779563466,1.1761825998701805,1.5457868039627636,0.8365907374546911,9.345439390242388,2.2310305623088307,no_hand_wash
-7.685274803987922,3.0421253089035463,-1.0559545957625605,1.146411862548199,4.147018155964976,2.8253316567508673,no_hand_wash
-8.92052566250771,2.0278440697693396,-1.7233028181175234,0.3964910955157461,2.3055802407738315,0.5366243582035021,no_hand_wash
-6.975814806250119,4.477067934699027,-3.134344897514489,2.3608227879399935,2.733639169085748,1.2038872114794272,no_hand_wash
3.280427978140515,0.7841747202804433,-8.387214105529976,1.8914857353028758,1.8222316071007028,0.536434747522334,no_hand_wash
3.1963492346177573,0.7512413453557695,-8.251739833810747,1.8800250709690354,2.391148731169393,1.1831361912954121,no_hand_wash
3.035655226648712,0.8132480175770848,-8.174750008763466,1.7964511666564607,3.1129193608927404,0.7260292440427158,no_hand_wash
3.6634569569222486,0.9132940022271528,-8.185977253192037,1.8500843031421368,2.1309747787388758,0.5584018548740547,no_hand_wash
3.0080644637016354,0.9080098685764237,-8.216886182553738,1.8443556453973031,2.8922594312885512,0.814604377431539,no_hand_wash
2.8440706484103044,0.7494692232216698,-8.273170027950819,1.8404337016393448,3.0039130240725997,0.8555141043813517,no_hand_wash
1.0404905196861651,4.455766556045101,-7.362822542075242,2.968290650347131,2.7704009438764565,0.9868335236837986,no_hand_wash
-8.942665008609005,2.0468554363298885,-2.167455305978673,0.6850111117407758,1.7219818216528435,0.8334824713455627,no_hand_wash
-8.96534273210514,1.9756037644877358,-1.8014838491588785,0.5201875813219776,2.094670109170561,0.5971669454112764,no_hand_wash
-8.920868166494627,2.032157034303835,-2.0867715491705607,0.47993975108498627,1.7433520125721964,0.4022705712135979,no_hand_wash
-8.94830817319157,1.9857211631225689,-2.0598348596716627,0.4591373805945565,1.7400594178807962,0.3893313893069973,no_hand_wash
-8.971971095036768,2.0141200258580385,-2.0190609139543323,0.47404415549711987,1.7469258523313815,0.43004959449682234,no_hand_wash
-9.01646180323598,2.0871053433178863,-1.3975902861843459,0.6654829952583494,2.0622101630285044,0.6296272331157731,no_hand_wash
-8.972710281044966,2.0236121555328688,-1.8383599345081967,0.5046128367088095,1.9102967565948479,0.5933859605829609,no_hand_wash
-7.881172080035129,2.973367941123807,-0.5078080177587823,1.6714785130093044,3.9670599063786884,2.3855655996017733,no_hand_wash
-1.770334011415538,1.0956906690314407,2.625620124820717,0.9909637276577573,9.46715884755777,2.1019406833049286,no_hand_wash
-6.125197165739796,2.2892492084038203,-4.257179968543367,3.4870176072636636,-3.3550526116249997,4.072135456729054,hand_wash
-6.031865150072639,2.0290536620891997,-4.034526322617676,3.062326474856142,-3.148432532276029,4.161523596912254,hand_wash
-6.533604764748201,2.980343168618621,-3.8076974637553955,3.683188213770728,0.5132588548021583,5.6524442471422365,hand_wash
-4.87736190123647,2.4550641177916632,-5.729995478935294,3.0207082338164373,-3.915248763988235,3.703967196024453,hand_wash
-5.212695134964706,4.092633920492448,-5.099413127578823,4.94099438507107,0.13673807331364707,6.683419031526247,hand_wash
-5.91560699631579,1.5034685829268455,-1.3148728932763156,1.108901537982495,7.480996601763158,1.827184027161203,hand_wash
-4.508029804588235,2.184724171991455,-6.281142921049411,2.912093412670397,-2.9334251859567058,4.224412655559747,hand_wash
