mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,Activity
2.1067102584793185,2.202761086196007,2.738705,3.0460759646964024,-5.645541758751825,2.8546362058035233,-7.1359606,6.324655128426356,6.733154473181265,1.806809726650624,6.301296,6.970795333123219,no_hand_wash
1.413347805104895,1.997032523681561,1.8070422,2.444666553492114,-3.615996357755245,2.173446591259196,-2.9327013,4.2176164349281215,8.705097576535431,2.52703603738407,9.363329,9.063649892703344,no_hand_wash
-0.5530194362350241,2.5661978076857133,-1.42204285,2.6220783724620875,-6.068203658455555,2.793918034082838,-6.00132025,6.679088156506733,5.993339611728261,3.8621644673128785,7.8664415,7.127440236804792,no_hand_wash
7.3672031513834515,1.6794807065676218,7.7299256,7.555770609362628,-5.197255763393381,1.219514192814982,-5.476212,5.338086404528692,-1.2823625028262413,0.3899045395204618,-1.3292358,1.3401939188528773,no_hand_wash
3.553971463370327,2.6384088923656286,2.1052222,4.424437835060817,-3.67659717036215,1.4299800956017386,-3.3656012,3.9442910841111742,6.266546502499766,4.8094423999462155,9.426797,7.895967166232899,no_hand_wash
1.7370683027053864,0.7677281418429107,1.9914588,1.8987976313842732,-3.374445438159953,0.9727018187585772,-3.441643,3.511526026974093,8.893959820379626,2.04165898490365,9.419612,9.124753733840112,no_hand_wash
-2.706933942503659,1.529624054595592,-2.9937744,3.108300888069308,-3.8446377810085366,2.080038792806891,-3.32728085,4.370039869155555,8.205071827069268,2.204430581998704,9.1669375,8.495343748464846,no_hand_wash
-2.4974711630844872,1.7939402527966943,-2.9961693,3.0737441534976093,-3.4533514602033417,2.146461741996475,-3.4260755,4.064718733144039,8.351455480690214,2.1222992308213944,9.0639515,8.616276045958175,no_hand_wash
0.9444637590187354,0.614786971786138,1.0550061,1.1265387935968996,-2.0413583735632317,0.8150888206453701,-2.2070105,2.1977165180524727,9.582241905820842,2.1849431385022937,10.001601,9.827622102384701,no_hand_wash
1.3382616377960372,0.5525679457509179,1.3723462,1.4476062371429168,-2.3738148150662006,1.3942378334100836,-2.2896388,2.7521563689082624,9.318419003433334,2.1890540527208002,9.88185,9.571505644611957,no_hand_wash
1.684387671245199,0.3977172644914928,1.7651294,1.730598280029723,-3.4189332892459015,1.035841690775301,-3.5158887,3.5720526366533116,8.948053594158079,1.995784906795824,9.419612,9.167414699939249,no_hand_wash
0.7999996646238442,1.71344019692033,1.7232165,1.8891091863703537,-4.4414199130618,2.856238920513964,-3.7637732,5.278679969613342,8.114483235027494,2.696032567012661,9.295071,8.549604940359314,no_hand_wash
-1.5188196028976637,0.9224237997580789,-1.8405725,1.7764263701637015,-5.068565401194626,1.5046237264285127,-5.618716,5.286677436322846,7.929922429461916,1.9061050619514759,8.173004,8.155269301141212,no_hand_wash
-7.534620162289856,3.9199073656122216,-8.219108,8.49111651026932,-2.2937522219019324,2.6083881732843284,-2.22257815,3.471102719157226,2.8094813972599035,4.363619505917954,1.7812958,5.18539947710722,no_hand_wash
-9.202942602962617,2.524022685185289,-9.647139,9.542010180136607,-1.0138032344119159,1.1711607071335919,-1.1837384,1.5479695366775783,0.7910283980521029,1.7192467329444883,0.72509215,1.8906689712116964,no_hand_wash
-8.897459821709603,2.5803047557539833,-9.168135,9.263216043563965,-1.263751137679157,1.344381552689246,-1.0753638,1.8439620386190567,1.8680483342018734,1.4629068252911692,1.9112256,2.371642684529635,no_hand_wash
